Id,Sales
1,4088.0679001614276
24825,4530.6182391663906
5993,3552.7640191986934
37665,4945.2604060669873
18833,3645.2422737421862
12841,5157.1939688051025
19689,3346.596159322351
857,4316.2369058960894
15409,5098.5000134833472
38521,5609.9368996714884
13697,5187.6853209662704
7705,3704.2761174458624
39377,5375.886726158401
20545,3629.4581151488533
1713,4700.8640601038614
16265,4332.4981832445692
33385,4684.5299294041642
27393,4965.6086168878937
2569,5029.4349107977423
40233,4821.3535411807106
21401,4542.5710744027738
35953,4464.70231690128
34241,4174.3659304315015
3425,4798.5300678726271
22257,3918.223396283302
9417,4232.0141522600316
30817,3650.1069876466445
10273,4252.4057726587062
35097,4401.0068743663469
23113,4184.9052157284705
4281,4172.0188194017819
14553,5609.6890157100706
8561,4022.4181445748218
29961,3495.6331942032934
25681,4807.6706904437297
5137,3684.7019250649464
23969,4376.782768247791
36809,4745.2840405736761
17977,3625.6826491293027
26537,5402.0639084028217
11985,4694.7113315220968
6849,3688.3466007185602
17121,4014.8990506480982
29105,3922.1379309427334
32529,4005.2414544224885
11129,4495.9923654571385
31673,3615.9200865141775
28249,4349.4641653363205
23970,7527.4656177909637
1714,8966.7816254896079
24826,8038.2026957512617
18834,5508.7584082951507
38522,9858.7250616029341
5994,5663.7524727167283
35954,7520.8838887597276
2,7298.2667424106839
39378,4283.0170827205593
4282,3885.3583771494709
29106,5881.1575487977652
8562,5937.5744777386499
9418,3486.4432849758755
25682,8701.7377648655456
19690,5133.1167973347328
34242,4015.8237671616494
16266,4357.9079734467678
22258,3616.1039865359239
26538,9910.353009703249
20546,5115.1583398389166
10274,4048.6483874115997
30818,5776.5595649062307
37666,8335.6893483706972
33386,4038.9229197242571
14554,11382.736434197779
858,8013.8547967575587
21402,3788.4079960072795
2570,9626.465141192135
11130,7316.6648839418704
5138,5706.9474952573919
40234,4406.4238719604982
32530,5963.8202658606979
36810,8005.256465345964
11986,7697.0219802405509
15410,4273.2781823821651
35098,7333.8078726239473
29962,5260.3664885428125
23114,7062.8370185549211
17978,5567.1581191384093
31674,5881.2561489689906
28250,3975.1992967516089
6850,5870.503709692809
13698,8787.6048487808621
27394,3890.7352507690885
7706,5895.3185469627197
17122,6291.4096610672568
12842,8271.4432013733294
3426,3759.2603523962039
4283,6170.9925227841331
23971,10655.783905910534
24827,10864.858229798534
1715,11138.838411725244
8563,9237.3521748233834
5995,8062.0519737166796
29107,10191.748345198712
38523,14864.696869790356
34243,7337.1314225434353
22259,6595.7257777965788
35955,10792.186193992578
3,8968.573379177411
20547,9120.7215609546765
39379,5096.0715918239366
16267,7542.5371143270086
26539,14463.113275459198
23115,10703.673573834578
18835,9021.3799253843699
25683,12268.702691203289
37667,12258.701231599511
859,9395.6306520630587
17123,10366.047384802356
5139,8341.1948996944884
19691,8817.8378531570979
9419,3880.3288162512704
7707,8894.3389205202257
11987,9590.1795312466184
10275,6122.7689560012086
35099,11162.045281532577
33387,4948.4636708110847
14555,15325.302816245821
21403,4797.1835263631074
2571,12604.557206448624
11131,9605.5612448134343
29963,8737.1150703307285
15411,5121.9759117005196
28251,7131.0111909322122
32531,10538.375812540666
13699,12612.371938631468
36811,10922.141014688132
30819,9322.0267722156659
40235,7653.9661488638449
6851,8149.2383843060534
