Id,Sales
1,4104.703887681605
24825,4528.5092690621896
5993,3568.1545215985298
37665,4932.5629568253598
18833,3623.7450579599599
12841,5178.2619649057397
19689,3323.403179237645
857,4349.0465191331004
15409,5059.3850151687657
38521,5577.0165121304253
13697,5168.5772360870551
7705,3728.8831321265948
39377,5337.9038169281994
20545,3639.46037954246
1713,4734.7358176168445
16265,4340.3467061501397
33385,4657.7674205796848
27393,4903.0409439988798
2569,5040.57552464746
40233,4812.9089838282998
21401,4507.4749587031201
35953,4463.38635651394
34241,4199.4104217354397
3425,4704.960076356705
22257,3946.5300708187151
9417,4138.6796712925352
30817,3653.2141111024748
10273,4242.4002442410456
35097,4410.2314836621399
23113,4193.1971176945299
4281,4194.8511718270056
14553,5585.35764267383
8561,4025.3754126466752
29961,3484.7510934787051
25681,4788.6957767491949
5137,3697.782165698065
23969,4384.3981142787652
36809,4730.8295456453852
17977,3603.0017302704646
26537,5358.3031469531743
11985,4703.0602479623594
6849,3712.6236758083801
17121,4016.2376819791098
29105,3917.5576723105751
32529,3999.0378862253001
11129,4511.3951611392804
31673,3631.6775973284502
28249,4347.79968600336
23970,7555.7763200148347
1714,8965.2743286758086
24826,8045.5467827201701
18834,5491.6082093320447
38522,9907.2081943033008
5994,5665.1715318063198
35954,7473.4943748546957
2,7280.0100852120204
39378,4316.3017180606303
4282,3887.6469242931553
29106,5883.9747423974859
8562,5901.1312874559808
9418,3440.82369559786
25682,8692.3162354737397
19690,5113.3163970015748
34242,4019.6954880568555
16266,4326.8027201276145
22258,3616.5994848529144
26538,9961.4733859161533
20546,5151.4718823187804
10274,4055.3019358380498
30818,5787.1057605195092
37666,8361.6255169170363
33386,4046.2057846897897
14554,11523.903488472501
858,8006.6203963522548
21402,3799.7614955081899
2570,9636.9920338411503
11130,7362.7442444346043
5138,5708.1446821645641
40234,4411.1381059555606
32530,5943.2240490932854
36810,7971.7260235142094
11986,7680.2797277706204
15410,4267.8679551799351
35098,7311.8751067019402
29962,5286.6060496106647
23114,7091.0041458742853
17978,5542.9216340307103
31674,5867.781917590115
28250,3985.3067088455605
6850,5861.880423404411
13698,8763.1454548784714
27394,3931.6409071152248
7706,5873.5133653330595
17122,6276.2446187006644
12842,8310.7511015449963
3426,3743.7541464457299
4283,6167.8578381321495
23971,10670.00689414935
24827,10891.740508523351
1715,11163.018213190899
8563,9187.3286966763044
5995,8063.5447204312641
29107,10102.49188834855
38523,14845.621478514149
34243,7242.4878503613645
22259,6575.59650002115
35955,10756.321968241649
3,8959.8475515745849
20547,9113.1067560740103
39379,5061.7017908019297
16267,7486.4292536178855
26539,14512.002434891601
23115,10656.5452705639
18835,9017.9411660574151
25683,12280.1905276037
37667,12253.838885549449
859,9389.1669835709399
17123,10363.67830790265
5139,8338.3017621563013
19691,8814.2788348017348
9419,3830.0636682826798
7707,8914.5312855852535
11987,9500.9632226524445
10275,6116.1938255013602
35099,11119.17594172415
33387,4892.7866296624697
14555,15395.67816827655
21403,4796.7627171584954
2571,12615.6018572547
11131,9527.9176504151146
29963,8724.9257041220699
15411,5205.8941506630854
28251,7097.8125897987393
32531,10473.27278910825
13699,12570.1809309604
36811,10958.04614152415
30819,9292.4538687426248
40235,7597.4181674718257
6851,8157.8406823443111
12843,10613.899838075351
27395,4887.6983942795496
17979,9304.2189317133507
3427,4127.5311440678697
31675,10037.06189155145
860,7028.9731793490191
24828,6799.8543488287396
5996,5848.4949042683002
4284,3434.9362955264601
26540,9132.8531575441848
23972,7251.5375480177354
1716,8023.5757182134748
28252,3421.9232238822051
4,7321.27222848976
23116,5987.9168576157945
37668,7410.2129658802787
16268,3777.3998291187349
35956,7135.1360302191551
11132,6271.4306062576106
19692,4731.1760791921497
5140,5225.3094868602857
22260,3163.7753458299303
32532,5717.2221292285503
11988,7592.5076082261294
30820,5147.4861800416347
39380,4006.55334025092
10276,3352.1293251602697
33388,3755.8560216238002
14556,9933.1619689513354
40236,3545.7189664431899
25684,7488.6742337760752
6852,5329.0768675742347
17124,5347.3470925577649
34244,3327.49636344601
15412,4537.3284984776947
3428,3822.1595218803895
20548,5100.0763805165006
9420,3339.5779568761454
17980,5600.1739815656547
21404,3873.3587489299102
35100,6204.6879279131454
7708,5500.0217344411549
8564,5933.1426436784805
29108,5121.9918257642803
2572,9512.1142466072342
29964,5223.2698937905097
36812,6777.7110205385852
38524,9127.6962456312285
27396,3978.622748253485
13700,8659.1610915527508
31676,5297.7900073620294
12844,7815.0702636411852
18836,5027.029857067615
16269,6763.8888085989847
23973,7870.8167189835794
4285,6289.2979024354554
11989,7852.7318115424296
11133,7573.2689019661102
861,7621.8308155825953
23117,7577.8028372519502
1717,8471.4642830432149
5997,6084.0748406400144
5,7240.5064415972247
17125,7062.2038627550101
34245,6366.4863047650952
22261,6094.568481795025
21405,4391.3331776562045
26541,11259.937047330401
9421,3886.3325652028852
30821,6271.1919904733249
10277,6234.8194763953652
35101,7460.7139801809499
33389,4402.6185066499602
35957,7394.0740588337703
5141,6204.0999623245598
12845,8649.9787338253445
6853,6252.9939611870104
36813,7584.8726513645252
20549,6466.2995621543896
3429,4240.5873864791556
32533,7071.6495979831298
2573,10562.82022886465
8565,7294.8523016923245
24829,8066.6882822459957
29109,6637.2051770706948
18837,6280.5900485638304
25685,8768.8227877015543
15413,4568.5569503383849
40237,6604.4570160710609
38525,11079.662029333249
7709,6380.3164803710652
17981,6369.1552271727505
39381,4512.5350381482895
27397,4611.5597407446148
29965,5903.9409371857255
31677,6134.2621332909603
19693,5915.9872249809141
14557,11412.037045257301
28253,6627.9011930737743
13701,9294.3770592614201
37669,8212.9451136758798
24830,5600.0552958831049
34246,4677.8766007818003
35102,5683.3833517833646
10278,4621.8523424184004
20550,4913.7395075050899
5142,5206.1607712357254
16270,4765.2274526885249
22262,4410.3181185237299
15414,4983.40785483114
30822,4881.3141408953397
11990,6001.2614326521107
6,5665.0894272904006
11134,5770.3484722829853
8566,5788.6248599089249
862,5903.2905860102346
29966,4562.7759944141453
13702,6535.5178517114055
17126,5327.2511898797202
26542,7298.4331215972497
39382,5157.3817760674592
1718,6615.5708917970096
17982,4805.5261709268143
33390,4810.6066036235998
27398,5038.7740975869701
29110,5215.0725638389649
2574,7701.6949741335902
19694,4508.0859585237395
40238,4977.9376569079996
35958,5663.7464317191643
3430,4915.1316048188346
28254,4852.736014295675
9422,4231.527810331695
32534,5517.3553153088505
36814,5689.9212687560102
18838,4786.3616285342705
23118,5479.7730894732604
4286,4763.7674589175549
14558,7307.1506909904547
38526,7325.2396099719499
12846,6129.0668097069902
6854,5101.3014977852799
25686,6115.8397416481002
21406,4727.0810664412948
23974,5599.5183198945351
7710,5222.2931364305205
37670,6133.3131098679005
31678,5023.8513754138949
5998,5065.7813886088552
5143,6446.01177022921
22263,5696.44288768558
4287,5633.8889727996802
26543,9801.5745327834156
10279,5586.1153984290559
24831,8576.9012847061604
27399,4992.6894711682053
29111,6870.9167354787896
18839,7101.1698606871996
23975,7908.2100616487105
11135,7286.0644403835458
25687,8365.7689954011257
19695,6271.4045139590553
30823,7257.0790888793144
13703,8947.4811593816157
15415,5103.12043142737
33391,4701.2218752305398
9423,3466.6319975403553
29967,6508.6735808711946
17983,6825.9307671497645
14559,11579.919095007852
35959,7877.9745527370351
2575,9523.6547260392399
8567,6979.1822956301448
32535,7372.7094932362397
6855,7130.2027407496253
863,8459.8540134100003
3431,3852.854320035935
39383,4692.7930997435142
23119,7400.6936864263153
21407,5038.4241289638139
20551,6465.304278208775
40239,6078.4855869606199
16271,6724.900253382435
7711,6849.8001542857201
37671,8513.7237256391491
12847,9024.8397021170549
28255,6068.0669795284393
31679,6987.0123224851995
5999,6742.0702370176696
36815,8638.461867017224
35103,7626.6754026486497
17127,7085.1510211966497
1719,8592.4354445876743
11991,8038.1745987420645
34247,5910.5512687867604
7,7467.0312940516542
38527,10580.2500460682
33392,5219.0066150212442
26544,11010.507447920299
15416,5701.1769219176749
23120,7694.0092547609747
9424,4360.1362563639395
10280,5683.3073669045052
3432,4970.1139373210799
22264,5937.4964595921601
35960,8063.2349261681702
13704,8642.7792851308659
27400,5456.7880753863647
24832,8583.8765885216853
28256,6366.8284730888699
25688,8995.141781400871
4288,6022.3942328852845
2576,10977.936579187452
7712,6248.6504576818606
6856,6328.3520637341653
30824,6200.803509772235
5144,6108.9029443553154
11136,7601.7835067380101
39384,4887.169818164155
14560,13051.627417326799
21408,5358.0855455361498
35104,7853.6277363261106
40240,5798.7495657107147
31680,6226.8903974181003
864,8657.530748498586
20552,5967.3867066415405
