Id,Sales
1,4074.94777536321
24825,4535.03853812438
5993,3586.41904319706
37665,4945.55591365072
18833,3603.15011591992
12841,5143.40392981148
19689,3263.14635847529
857,4365.0530382662
15409,4976.30003033753
38521,5544.94302426085
13697,5138.78447217411
7705,3752.83626425319
39377,5311.2776338564
20545,3580.32075908492
1713,4761.52163523369
16265,4322.69341230028
33385,4575.88484115937
27393,4788.26188799776
2569,5007.11104929492
40233,4948.4579676566
21401,4441.85991740624
35953,4457.09271302788
34241,4198.38084347088
3425,4678.51015271341
22257,3957.29014163743
9417,4106.55934258507
30817,3659.70822220495
10273,4231.26048848209
35097,4390.05296732428
23113,4217.31423538906
4281,4200.73234365401
14553,5512.70528534766
8561,4065.90082529335
29961,3424.24218695741
25681,4788.00155349839
5137,3726.00433139613
23969,4398.43622855753
36809,4712.55909129077
17977,3639.04346054093
26537,5408.53629390635
11985,4683.18049592472
6849,3728.87735161676
17121,4030.70536395822
29105,3904.37534462115
32529,4045.3657724506
11129,4555.32032227856
31673,3645.3251946569
28249,4315.47937200672
23970,7622.11264002967
1714,8993.96865735162
24826,8020.74356544034
18834,5435.48641866409
38522,9831.7863886066
5994,5663.50306361264
35954,7409.42874970939
2,7259.15017042404
39378,4315.69343612126
4282,3886.75384858631
29106,5884.47948479497
8562,5913.33257491196
9418,3475.73739119572
25682,8723.30247094748
19690,4999.52279400315
34242,3989.24097611371
16266,4304.62544025523
22258,3631.88896970583
26538,9998.47677183231
20546,5108.67376463756
10274,4015.4238716761
30818,5798.13152103902
37666,8317.16103383407
33386,4090.70156937958
14554,11245.906976945
858,8005.48079270451
21402,3777.31299101638
2570,9581.9140676823
11130,7384.48848886921
5138,5733.54936432913
40234,4368.70621191112
32530,6016.41809818657
36810,7921.05204702842
11986,7662.50945554124
15410,4319.32591035987
35098,7224.82021340388
29962,5031.80209922133
23114,7092.99829174857
17978,5557.86326806142
31674,5933.85383518023
28250,3993.06341769112
6850,5854.13084680882
13698,8747.43090975694
27394,3940.30181423045
7706,5859.04673066612
17122,6328.14923740133
12842,8239.30220308999
3426,3784.89829289146
4283,6159.2756762643
23971,10736.9137882987
24827,10937.9810170467
1715,11171.7364263818
8563,9179.72739335261
5995,8131.78944086253
29107,10158.4837766971
38523,14527.7429570283
34243,7221.48570072273
22259,6578.5230000423
35955,10741.1439364833
3,8925.59510314917
20547,9074.02351214802
39379,4959.37358160386
16267,7393.91850723577
26539,14461.7048697832
23115,10768.4905411278
18835,9019.11233211483
25683,12251.2810552074
37667,12168.0777710989
859,9419.01396714188
17123,10392.6566158053
5139,8318.5335243126
19691,8770.74766960347
9419,3851.40733656536
7707,9000.90257117051
11987,9654.59644530489
10275,6144.61765100272
35099,11068.5518834483
33387,4880.46325932494
14555,15351.0563365531
21403,4857.32543431699
2571,12580.0037145094
11131,9551.67530083023
29963,8643.38140824414
15411,5125.72830132617
28251,7145.21517959748
32531,10531.9455782165
13699,12481.5618619208
36811,10980.2922830483
30819,9448.78773748525
40235,7661.48633494365
6851,8214.56136468862
12843,10582.1996761507
27395,4892.2367885591
17979,9461.7378634267
3427,4195.38228813574
31675,10227.6737831029
860,7001.33635869804
24828,6791.47869765748
5996,5867.0998085366
4284,3425.87259105292
26540,9139.36631508837
23972,7211.39509603547
1716,8008.58143642695
28252,3429.62644776441
4,7284.42445697952
23116,5973.83371523159
37668,7458.98593176056
16268,3779.52965823747
35956,7113.05206043831
11132,6310.68121251522
19692,4660.7821583843
5140,5222.30897372057
22260,3165.58069165986
32532,5785.0942584571
11988,7603.49521645226
30820,5195.65236008327
39380,4091.05668050184
10276,3350.01865032054
33388,3836.8420432476
14556,9881.90393790267
40236,3564.99793288638
25684,7485.54846755215
6852,5330.24373514847
17124,5362.95418511553
34244,3313.99272689202
15412,4684.21699695539
3428,3875.83904376078
20548,5119.312761033
9420,3398.08591375229
17980,5667.44796313131
21404,3949.74749785982
35100,6178.44585582629
7708,5530.82346888231
8564,5961.05528735696
29108,5119.90365152856
2572,9463.39849321447
29964,5050.04978758102
36812,6775.98204107717
38524,9095.64249126246
27396,4049.87549650697
13700,8653.0321831055
31676,5352.83001472406
12844,7825.89052728237
18836,5023.63971413523
16269,6733.69761719797
23973,7914.72343796716
4285,6327.22580487091
11989,7844.54362308486
11133,7550.19780393222
861,7615.52163116519
23117,7606.4256745039
1717,8506.23856608643
5997,6086.08968128003
5,7218.26288319445
17125,7024.64772551002
34245,6360.57260953019
22261,6142.05696359005
21405,4395.80635531241
26541,11355.5740946608
9421,3835.15513040577
30821,6319.14398094665
10277,6318.46895279073
35101,7434.1979603619
33389,4368.42701329992
35957,7369.43811766754
5141,6203.16992464912
12845,8621.44746765069
6853,6263.67792237402
36813,7561.06530272905
20549,6418.43912430878
3429,4248.57477295831
32533,7134.80919596626
2573,10557.4404577293
8565,7246.41460338465
24829,8088.11656449199
29109,6616.91035414139
18837,6273.34009712766
25685,8876.24557540311
15413,4464.02390067677
40237,6629.56403214212
38525,11068.0240586665
7709,6371.39296074213
17981,6389.5104543455
39381,4405.73007629658
27397,4610.40948148923
29965,5751.53187437145
31677,6167.59426658192
19693,5811.36444996183
14557,11451.1740905146
28253,6683.07238614755
13701,9294.27411852284
37669,8252.94022735176
24830,5603.77059176621
34246,4617.7332015636
35102,5656.71670356673
10278,4601.9646848368
20550,4899.27901501018
5142,5173.17154247145
16270,4717.56490537705
22262,4378.55623704746
15414,4905.97570966228
30822,4891.09828179068
11990,6028.72286530422
6,5646.1188545808
11134,5813.37694456597
8566,5783.97971981785
862,5903.79117202047
29966,4341.68198882829
13702,6444.13570342281
17126,5326.46237975944
26542,7289.9362431945
39382,5179.32355213492
1718,6537.50178359402
17982,4831.34234185363
33390,4763.5432072472
27398,4930.08819517394
29110,5160.84512767793
2574,7635.95994826718
19694,4450.06191704748
40238,5123.455313816
35958,5691.84286343833
3430,4907.18320963767
28254,4840.76202859135
9422,4187.62562066339
32534,5551.6906306177
36814,5707.71253751202
18838,4746.11325706854
23118,5462.45617894652
4286,4763.87491783511
14558,7204.45138198091
38526,7272.8792199439
12846,6075.02361941398
6854,5060.11299557056
25686,6078.6694832962
21406,4662.83213288259
23974,5605.48663978907
7710,5203.80627286104
37670,6106.6162197358
31678,5052.62275082779
5998,5034.80277721771
5143,6489.40354045842
22263,5707.44577537116
4287,5702.66794559936
26543,9837.03906556683
10279,5678.80079685811
24831,8515.49256941232
27399,5226.84894233641
29111,6839.00347095758
18839,7048.3997213744
23975,7894.45012329742
11135,7256.31888076709
25687,8390.28799080225
19695,6242.68902791811
30823,7279.11817775863
13703,8935.32231876323
15415,5309.59086285474
33391,4972.23375046108
9423,3649.03399508071
29967,6368.19716174239
17983,6900.99153429953
14559,11493.7381900157
35959,7835.18910547407
2575,9479.93945207848
8567,6997.78459126029
32535,7427.64898647248
6855,7154.73548149925
863,8479.75802682
3431,4056.37864007187
39383,4876.39619948703
23119,7377.80737285263
21407,5325.56825792763
20551,6356.64855641755
40239,6203.08117392124
16271,6827.33050676487
7711,6852.99030857144
37671,8579.8574512783
12847,8972.89940423411
28255,6070.38395905688
31679,7029.0846449704
5999,6806.03047403534
36815,8582.35373403445
35103,7565.4008052973
17127,7173.2120423933
1719,8597.19088917535
11991,8076.39919748413
34247,5977.69253757352
7,7452.64258810331
38527,10482.0000921364
33392,5263.84323004249
26544,11199.0148958406
15416,5790.23384383535
23120,7694.88850952195
9424,4380.91251272788
10280,5702.19473380901
3432,5011.48787464216
22264,5963.02291918432
35960,8037.62985233634
13704,8651.86857026173
27400,5453.61615077273
24832,8564.32317704337
28256,6374.93694617774
25688,8944.63356280174
4288,6036.35846577057
2576,11015.6731583749
7712,6256.10091536372
6856,6333.61412746833
30824,6252.61701954447
5144,6127.51588871063
11136,7627.40701347602
39384,4797.35963632831
14560,13117.4548346536
21408,5374.8710910723
35104,7828.61547265222
40240,5793.02913142143
31680,6289.9307948362
864,8706.17149699717
20552,5982.84341328308
8568,6435.65902926412
23976,8243.25600930996
29968,5712.35837431855
36816,8480.76907222104
38528,11281.6701926784
17128,6461.10406792343
34248,6083.4895514786
16272,6678.15950843218
29112,6368.50087597091
8,7995.97251649137
32536,6695.27141142208
12848,8410.52681453675
11992,8002.9767157373
17984,6163.80100805735
6000,6195.54200050921
19696,5644.87493828117
18840,6148.23490135269
37672,8737.15818022635
1720,9459.55421786198
9425,4184.6706708083
23121,5643.38905988728
7713,3449.50706296806
22265,4240.75214543046
23977,5671.27119012563
13705,6070.88193005082
24833,5907.26103970442
5145,3732.01246320624
35105,5800.0619807743
3433,5003.27253115017
30825,3517.68301907221
10281,4066.164571768
